"sicbl_vintage","sicbl_code","sicbl_nhs_code","sicbl_name","icb_code","icb_name","index","index_label","scale","avg_score","weight_pop","n_lsoa","mhclg_comparison_available"
2024,"E38000176","00P","NHS North East and North Cumbria ICB - 00P","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",30.93488,277512,185,FALSE
2024,"E38000185","07G","NHS Mid and South Essex ICB - 07G","E54000026","NHS Mid and South Essex Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",38.763315,176788,100,FALSE
2024,"E38000187","02A","NHS Greater Manchester ICB - 02A","E54000057","NHS Greater Manchester Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",26.718665,236651,139,FALSE
2024,"E38000188","03Q","NHS Humber and North Yorkshire ICB - 03Q","E54000051","NHS Humber and North Yorkshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",45.983638,364227,212,FALSE
2024,"E38000190","03R","NHS West Yorkshire ICB - 03R","E54000054","NHS West Yorkshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",38.333741,356978,215,FALSE
2024,"E38000194","02E","NHS Cheshire and Merseyside ICB - 02E","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",34.726594,211797,132,FALSE
2024,"E38000197","07H","NHS Hertfordshire and West Essex ICB - 07H","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",42.058435,322128,185,FALSE
2024,"E38000200","02G","NHS Lancashire and South Cumbria ICB - 02G","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",43.602737,119360,73,FALSE
2024,"E38000201","04V","NHS Leicester, Leicestershire and Rutland ICB - 04V","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",43.617164,413498,234,FALSE
2024,"E38000204","07K","NHS Suffolk and North East Essex ICB - 07K","E54000023","NHS Suffolk and North East Essex Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",52.317746,237570,137,FALSE
2024,"E38000205","02H","NHS Greater Manchester ICB - 02H","E54000057","NHS Greater Manchester Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",32.774182,334014,200,FALSE
2024,"E38000208","12F","NHS Cheshire and Merseyside ICB - 12F","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",29.553597,322439,209,FALSE
2024,"E38000212","13T","NHS North East and North Cumbria ICB - 13T","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",27.36567,504324,306,FALSE
2024,"E38000215","01H","NHS North East and North Cumbria ICB - 01H","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",52.919924,322409,207,FALSE
2024,"E38000217","14L","NHS Greater Manchester ICB - 14L","E54000057","NHS Greater Manchester Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",20.574226,566778,295,FALSE
2024,"E38000221","15A","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A","E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",36.835576,519522,302,FALSE
2024,"E38000222","15C","NHS Bristol, North Somerset and South Gloucestershire ICB - 15C","E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",32.125817,993108,581,FALSE
2024,"E38000223","14Y","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y","E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",43.984703,563782,335,FALSE
2024,"E38000225","15F","NHS West Yorkshire ICB - 15F","E54000054","NHS West Yorkshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",29.053001,820802,488,FALSE
2024,"E38000226","02M","NHS Lancashire and South Cumbria ICB - 02M","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",41.930855,200311,121,FALSE
2024,"E38000227","01E","NHS Lancashire and South Cumbria ICB - 01E","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",32.965748,211900,127,FALSE
2024,"E38000228","01K","NHS Lancashire and South Cumbria ICB - 01K","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",44.240826,331324,203,FALSE
2024,"E38000230","15N","NHS Devon ICB - 15N","E54000037","NHS Devon Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",47.708507,1232580,729,FALSE
2024,"E38000231","92G","NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G","E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",43.647943,954449,569,FALSE
2024,"E38000232","36J","NHS West Yorkshire ICB - 36J","E54000054","NHS West Yorkshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",31.893897,604663,342,FALSE
2024,"E38000233","27D","NHS Cheshire and Merseyside ICB - 27D","E54000008","NHS Cheshire and Merseyside Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",43.431103,768386,466,FALSE
2024,"E38000234","84H","NHS North East and North Cumbria ICB - 84H","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",43.564819,527704,330,FALSE
2024,"E38000235","97R","NHS Sussex ICB - 97R","E54000064","NHS Sussex Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",44.346295,551007,332,FALSE
2024,"E38000236","18C","NHS Herefordshire and Worcestershire ICB - 18C","E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",48.082205,798019,491,FALSE
2024,"E38000237","91Q","NHS Kent and Medway ICB - 91Q","E54000032","NHS Kent and Medway Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",40.592492,1877417,1107,FALSE
2024,"E38000238","71E","NHS Lincolnshire ICB - 71E","E54000013","NHS Lincolnshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",52.631123,775864,435,FALSE
2024,"E38000239","26A","NHS Norfolk and Waveney ICB - 26A","E54000022","NHS Norfolk and Waveney Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",49.36876,1042267,624,FALSE
2024,"E38000240","93C","NHS North Central London ICB - 93C","E54000028","NHS North Central London Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",14.383535,1417144,806,FALSE
2024,"E38000241","42D","NHS Humber and North Yorkshire ICB - 42D","E54000051","NHS Humber and North Yorkshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",51.541843,430525,269,FALSE
2024,"E38000243","52R","NHS Nottingham and Nottinghamshire ICB - 52R","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",33.181773,1042493,615,FALSE
2024,"E38000244","72Q","NHS South East London ICB - 72Q","E54000030","NHS South East London Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",16.913742,1796537,1040,FALSE
2024,"E38000245","36L","NHS South West London ICB - 36L","E54000031","NHS South West London Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",18.458846,1511629,878,FALSE
2024,"E38000247","16C","NHS North East and North Cumbria ICB - 16C","E54000050","NHS North East and North Cumbria Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",36.28902,689123,425,FALSE
2024,"E38000249","M1J4Y","NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",38.641058,1016380,587,FALSE
2024,"E38000251","B2M3M","NHS Coventry and Warwickshire ICB - B2M3M","E54000018","NHS Coventry and Warwickshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",38.135556,960602,557,FALSE
2024,"E38000252","D4U1Y","NHS Frimley ICB - D4U1Y","E54000034","NHS Frimley Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",36.222505,774255,455,FALSE
2024,"E38000253","D9Y0V","NHS Hampshire and Isle of Wight ICB - D9Y0V","E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",41.508995,1633583,1001,FALSE
2024,"E38000254","X2C4Y","NHS West Yorkshire ICB - X2C4Y","E54000054","NHS West Yorkshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",34.526455,437794,260,FALSE
2024,"E38000255","A3A8R","NHS North East London ICB - A3A8R","E54000029","NHS North East London Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",15.057944,2026631,1087,FALSE
2024,"E38000256","W2U3Z","NHS North West London ICB - W2U3Z","E54000027","NHS North West London Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",16.349501,2117102,1183,FALSE
2024,"E38000257","M2L0M","NHS Shropshire, Telford and Wrekin ICB - M2L0M","E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",50.733348,516479,313,FALSE
2024,"E38000258","15E","NHS Birmingham and Solihull ICB - 15E","E54000055","NHS Birmingham and Solihull Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",25.353499,1372005,793,FALSE
2024,"E38000259","D2P2L","NHS Black Country ICB - D2P2L","E54000062","NHS Black Country Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",28.313073,1223619,723,FALSE
2024,"E38000260","06H","NHS Cambridgeshire and Peterborough ICB - 06H","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",45.294758,928260,527,FALSE
2024,"E38000261","15M","NHS Derby and Derbyshire ICB - 15M","E54000058","NHS Derby and Derbyshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",39.408532,1067075,651,FALSE
2024,"E38000262","78H","NHS Northamptonshire ICB - 78H","E54000059","NHS Northamptonshire Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",43.356575,792755,443,FALSE
2024,"E38000263","01Y","NHS Greater Manchester ICB - 01Y","E54000057","NHS Greater Manchester Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",29.739349,232806,142,FALSE
2024,"E38000264","92A","NHS Surrey Heartlands ICB - 92A","E54000063","NHS Surrey Heartlands Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",38.168603,1060683,624,FALSE
2024,"E38000265","70F","NHS Sussex ICB - 70F","E54000064","NHS Sussex Integrated Care Board","sub_geo_barriers","Geographical Barriers sub-domain","untransformed_subdomain",40.260159,892807,532,FALSE
2024,"E38000006","02P","NHS South Yorkshire ICB - 02P","E54000061","NHS South Yorkshire Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-1.826201,246448,148,FALSE
2024,"E38000007","99E","NHS Mid and South Essex ICB - 99E","E54000026","NHS Mid and South Essex Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",0.364271,266158,160,FALSE
2024,"E38000008","02Q","NHS Nottingham and Nottinghamshire ICB - 02Q","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-3.065837,119985,69,FALSE
2024,"E38000014","00Q","NHS Lancashire and South Cumbria ICB - 00Q","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",2.148151,155823,91,FALSE
2024,"E38000015","00R","NHS Lancashire and South Cumbria ICB - 00R","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",0.400957,141648,94,FALSE
2024,"E38000016","00T","NHS Greater Manchester ICB - 00T","E54000057","NHS Greater Manchester Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",1.301168,299153,177,FALSE
2024,"E38000021","09D","NHS Sussex ICB - 09D","E54000064","NHS Sussex Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",1.872625,278370,165,FALSE
2024,"E38000024","00V","NHS Greater Manchester ICB - 00V","E54000057","NHS Greater Manchester Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-0.031717,194590,120,FALSE
2024,"E38000025","02T","NHS West Yorkshire ICB - 02T","E54000054","NHS West Yorkshire Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-0.798147,207660,129,FALSE
2024,"E38000028","04Y","NHS Staffordshire and Stoke-on-Trent ICB - 04Y","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-2.483444,137724,84,FALSE
2024,"E38000030","99F","NHS Mid and South Essex ICB - 99F","E54000026","NHS Mid and South Essex Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-0.244499,176938,110,FALSE
2024,"E38000034","00X","NHS Lancashire and South Cumbria ICB - 00X","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-2.684059,180486,107,FALSE
2024,"E38000044","02X","NHS South Yorkshire ICB - 02X","E54000061","NHS South Yorkshire Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-0.593675,310964,199,FALSE
2024,"E38000045","11J","NHS Dorset ICB - 11J","E54000041","NHS Dorset Integrated Care Board","sub_wider_barriers","Wider Barriers sub-domain","untransformed_subdomain",-0.176227,785932,463,FALSE
